Product Name,Location,,Number of Cows,,,Daily (demand)Date,Quantity Sold (liters/kg),Customer Location,weekly demand data date,Product ID,,,Brand,Quantity in Stock (liters/kg),Minimum Stock Threshold (liters/kg),Quantity available  (liters/kg),,Total Value of available quantity ,,,,,,,Approx. Total Revenue(INR),,Sales Channel,,Price per Unit,Total Value of available quantity ,,,,,,Price per Unit (sold),
Paneer,Madhya Pradesh,,48,,,08-09-2020,38,Chandigarh,5564,9,,,Mother Dairy,593,38.44,631.11,,60832.69,,,,,,,3580.36,,Retail,,96.39,60832.69,,,,,,94.22,
Lassi,Maharashtra,,10,,,09-09-2020,129,Madhya Pradesh,5061,7,,,Mother Dairy,130,50.96,259.16,,9319.39,,,,,,,5050.35,,Wholesale,,35.96,9319.39,,,,,,39.15,
Yogurt,Haryana,,28,,,09-09-2020,155,Maharashtra,5061,4,,,Amul,95,26.75,250.27,,3313.57,,,,,,,1700.35,,Retail,,13.24,3313.57,,,,,,10.97,
Paneer,Chandigarh,,49,,,09-09-2020,247,Kerala,5061,9,,,Amul,475,41.58,722.97,,68067.63,,,,,,,23403.25,,Wholesale,,94.15,68067.63,,,,,,94.75,
Ice Cream,Chandigarh,,22,,,09-09-2020,133,Bihar,5061,5,,,Amul,155,44.39,288.14,,19400.47,,,,,,,9436.35,,Online,,67.33,19400.47,,,,,,70.95,
Lassi,Uttar Pradesh,,77,,,10-09-2020,304,Uttar Pradesh,6406,7,,,Raj,94,89.77,398.09,,8837.60,,,,,,,7071.04,,Online,,22.2,8837.60,,,,,,23.26,
Yogurt,Delhi,,97,,,10-09-2020,630,Kerala,6406,4,,,Dodla Dairy,109,20.49,739.41,,60269.31,,,,,,,54331.2,,Online,,81.51,60269.31,,,,,,86.24,
Buttermilk,Delhi,,47,,,10-09-2020,211,Chandigarh,6406,8,,,Mother Dairy,517,23.66,728.45,,53796.03,,,,,,,14968.34,,Online,,73.85,53796.03,,,,,,70.94,
Curd,Delhi,,64,,,10-09-2020,144,Maharashtra,6406,6,,,Raj,778,86.74,922.79,,34761.50,,,,,,,4952.16,,Retail,,37.67,34761.50,,,,,,34.39,
Milk,Madhya Pradesh,,20,,,10-09-2020,310,Gujarat,6406,1,,,Sudha,363,92.81,673.26,,24069.05,,,,,,,11231.3,,Retail,,35.75,24069.05,,,,,,36.23,
Yogurt,West Bengal,,23,,,10-09-2020,178,Madhya Pradesh,6406,4,,,Dodla Dairy,348,20.91,526.56,,20430.53,,,,,,,6192.62,,Wholesale,,38.8,20430.53,,,,,,34.79,
Curd,Jharkhand,,29,,,11-09-2020,434,Kerala,6012,6,,,Raj,38,11.25,472.79,,45652.60,,,,,,,42328.02,,Wholesale,,96.56,45652.60,,,,,,97.53,
Curd,Tamil Nadu,,67,,,11-09-2020,590,Gujarat,6012,6,,,Raj,373,54.19,963.28,,15730.36,,,,,,,7811.6,,Online,,16.33,15730.36,,,,,,13.24,
Cheese,Delhi,,94,,,12-09-2020,49,Delhi,5373,3,,,Passion Cheese,631,16.3,680.47,,38031.47,,,,,,,2556.82,,Wholesale,,55.89,38031.47,,,,,,52.18,
Curd,Kerala,,25,,,12-09-2020,5,Maharashtra,5373,6,,,Raj,278,47.64,283.78,,3481.98,,,,,,,60.65,,Wholesale,,12.27,3481.98,,,,,,12.13,
Buttermilk,Bihar,,97,,,12-09-2020,2,Chandigarh,5373,8,,,Raj,2,27.89,4.39,,169.06,,,,,,,74.64,,Online,,38.51,169.06,,,,,,37.32,
Butter,Kerala,,25,,,13-09-2020,21,Bihar,5812,2,,,Amul,414,49.62,435.51,,16958.76,,,,,,,875.91,,Retail,,38.94,16958.76,,,,,,41.71,
Cheese,Jharkhand,,81,,,13-09-2020,695,Delhi,5812,3,,,Britannia Industries,29,98.36,724.92,,29344.76,,,,,,,30837.15,,Online,,40.48,29344.76,,,,,,44.37,
Yogurt,Chandigarh,,91,,,13-09-2020,2,Haryana,5812,4,,,Dodla Dairy,2,39.81,4.09,,377.71,,,,,,,182.4,,Wholesale,,92.35,377.71,,,,,,91.2,
Lassi,Chandigarh,,32,,,13-09-2020,88,West Bengal,5812,7,,,Raj,357,69.11,445.63,,21608.60,,,,,,,4575.12,,Retail,,48.49,21608.60,,,,,,51.99,
Curd,Bihar,,38,,,14-09-2020,78,Bihar,5298,6,,,Sudha,42,25.08,120.72,,5396.18,,,,,,,3802.5,,Online,,44.7,5396.18,,,,,,48.75,
Ice Cream,Haryana,,34,,,14-09-2020,64,Bihar,5298,5,,,Palle2patnam,626,60.01,690.18,,49099.41,,,,,,,4437.76,,Retail,,71.14,49099.41,,,,,,69.34,
Ice Cream,West Bengal,,64,,,14-09-2020,49,Uttar Pradesh,5298,5,,,Amul,549,30.02,598.54,,22086.13,,,,,,,1901.2,,Online,,36.9,22086.13,,,,,,38.8,
Lassi,Delhi,,28,,,14-09-2020,36,Karnataka,5298,7,,,Sudha,518,31.09,554.99,,17792.98,,,,,,,1177.2,,Retail,,32.06,17792.98,,,,,,32.7,
Butter,Gujarat,,31,,,14-09-2020,123,Maharashtra,5298,2,,,Amul,241,11.29,364.61,,31797.64,,,,,,,10148.73,,Retail,,87.21,31797.64,,,,,,82.51,
Milk,Telangana,,89,,,15-09-2020,99,Bihar,5408,1,,,Mother Dairy,831,87.63,930.75,,27736.35,,,,,,,3132.36,,Online,,29.8,27736.35,,,,,,31.64,
Buttermilk,Uttar Pradesh,,56,,,15-09-2020,176,Haryana,5408,8,,,Amul,337,34.65,513.9,,18443.87,,,,,,,6267.36,,Retail,,35.89,18443.87,,,,,,35.61,
Ghee,Chandigarh,,81,,,15-09-2020,109,Telangana,5408,10,,,Raj,819,26.41,928.86,,21958.25,,,,,,,2890.68,,Wholesale,,23.64,21958.25,,,,,,26.52,
Cheese,Tamil Nadu,,55,,,16-09-2020,465,West Bengal,7078,3,,,Dynamix Dairies,162,27.19,627.29,,18147.50,,,,,,,13857,,Online,,28.93,18147.50,,,,,,29.8,
Ghee,Chandigarh,,79,,,16-09-2020,637,Gujarat,7078,10,,,Raj,131,53.81,768.63,,25018.91,,,,,,,23205.91,,Retail,,32.55,25018.91,,,,,,36.43,
Ice Cream,West Bengal,,80,,,16-09-2020,780,Kerala,7078,5,,,Amul,218,43.92,998.55,,67971.30,,,,,,,49225.8,,Wholesale,,68.07,67971.30,,,,,,63.11,
Cheese,Delhi,,69,,,16-09-2020,68,Haryana,7078,3,,,Passion Cheese,15,87.41,83.87,,4713.49,,,,,,,3548.24,,Online,,56.2,4713.49,,,,,,52.18,
Cheese,Karnataka,,46,,,16-09-2020,6,Gujarat,7078,3,,,Britannia Industries,163,53.4,169.66,,11467.32,,,,,,,381.66,,Retail,,67.59,11467.32,,,,,,63.61,
Milk,Tamil Nadu,,78,,,16-09-2020,53,Uttar Pradesh,7078,1,,,Amul,45,31.03,98.65,,1126.58,,,,,,,359.34,,Retail,,11.42,1126.58,,,,,,6.78,
Butter,Chandigarh,,72,,,17-09-2020,35,Uttar Pradesh,5808,2,,,Amul,586,18.12,621.41,,8351.75,,,,,,,584.15,,Online,,13.44,8351.75,,,,,,16.69,
Butter,Chandigarh,,23,,,17-09-2020,303,Madhya Pradesh,5808,2,,,Amul,293,91.7,596.83,,57910.41,,,,,,,30284.85,,Online,,97.03,57910.41,,,,,,99.95,
Ice Cream,Gujarat,,43,,,17-09-2020,581,Chandigarh,5808,5,,,Amul,74,88.69,655.59,,61363.22,,,,,,,53144.07,,Retail,,93.6,61363.22,,,,,,91.47,
Milk,Gujarat,,86,,,17-09-2020,221,Madhya Pradesh,5808,1,,,Raj,520,64.44,741.09,,33971.57,,,,,,,10227.88,,Retail,,45.84,33971.57,,,,,,46.28,
Lassi,Haryana,,72,,,17-09-2020,183,Gujarat,5808,7,,,Sudha,187,70.25,370.27,,14870.04,,,,,,,7501.17,,Retail,,40.16,14870.04,,,,,,40.99,
Curd,Gujarat,,55,,,17-09-2020,60,West Bengal,5808,6,,,Mother Dairy,488,69.54,548.38,,6087.02,,,,,,,836.4,,Wholesale,,11.1,6087.02,,,,,,13.94,
Paneer,Tamil Nadu,,99,,,18-09-2020,13,Chandigarh,5591,9,,,Mother Dairy,108,79.19,121.94,,8917.47,,,,,,,951.86,,Online,,73.13,8917.47,,,,,,73.22,
Buttermilk,Telangana,,72,,,18-09-2020,310,West Bengal,5591,8,,,Mother Dairy,98,73.92,408.26,,37192.49,,,,,,,29043.9,,Wholesale,,91.1,37192.49,,,,,,93.69,
Butter,Maharashtra,,42,,,18-09-2020,52,Gujarat,5591,2,,,Parag Milk Foods,20,34.89,72.48,,7053.75,,,,,,,4815.2,,Online,,97.32,7053.75,,,,,,92.6,
Paneer,Jharkhand,,25,,,18-09-2020,10,Maharashtra,5591,9,,,Raj,116,56.58,126.77,,6925.45,,,,,,,519.9,,Wholesale,,54.63,6925.45,,,,,,51.99,
Buttermilk,Delhi,,32,,,19-09-2020,54,Rajasthan,6115,8,,,Amul,74,79.78,128.53,,10738.68,,,,,,,4252.5,,Retail,,83.55,10738.68,,,,,,78.75,
Buttermilk,Uttar Pradesh,,69,,,19-09-2020,383,Tamil Nadu,6115,8,,,Mother Dairy,188,32.7,571.41,,6085.52,,,,,,,2880.16,,Wholesale,,10.65,6085.52,,,,,,7.52,
Yogurt,Chandigarh,,97,,,19-09-2020,58,Chandigarh,6115,4,,,Dodla Dairy,3,16.41,61.42,,4796.29,,,,,,,4740.34,,Wholesale,,78.09,4796.29,,,,,,81.73,
Buttermilk,Delhi,,38,,,20-09-2020,85,Tamil Nadu,7484,8,,,Mother Dairy,749,72.61,834.03,,80934.27,,,,,,,8393.75,,Retail,,97.04,80934.27,,,,,,98.75,
Paneer,Chandigarh,,53,,,20-09-2020,39,Haryana,7484,9,,,Mother Dairy,61,13.68,100.17,,9620.33,,,,,,,3789.24,,Wholesale,,96.04,9620.33,,,,,,97.16,
Buttermilk,Telangana,,91,,,20-09-2020,168,Haryana,7484,8,,,Mother Dairy,134,57.22,302.02,,26614.00,,,,,,,14955.36,,Retail,,88.12,26614.00,,,,,,89.02,
Buttermilk,West Bengal,,17,,,21-09-2020,12,Gujarat,7509,8,,,Amul,46,67.36,58.21,,3645.11,,,,,,,784.68,,Retail,,62.62,3645.11,,,,,,65.39,
Curd,Chandigarh,,64,,,21-09-2020,432,Delhi,7509,6,,,Mother Dairy,144,82.31,576.84,,32839.50,,,,,,,23414.4,,Online,,56.93,32839.50,,,,,,54.2,
Cheese,Delhi,,61,,,21-09-2020,16,Haryana,7509,3,,,Amul,20,72.37,36.63,,2455.68,,,,,,,1039.36,,Online,,67.04,2455.68,,,,,,64.96,
Yogurt,Telangana,,19,,,22-09-2020,26,Maharashtra,8299,4,,,Palle2patnam,39,67.7,65.8,,5423.89,,,,,,,2207.4,,Online,,82.43,5423.89,,,,,,84.9,
Cheese,Karnataka,,51,,,22-09-2020,453,Maharashtra,8299,3,,,Dynamix Dairies,75,62.02,528.32,,24461.22,,,,,,,19411.05,,Retail,,46.3,24461.22,,,,,,42.85,
Ice Cream,Uttar Pradesh,,88,,,22-09-2020,722,Haryana,8299,5,,,Amul,68,67.3,790.85,,38656.75,,,,,,,36742.58,,Retail,,48.88,38656.75,,,,,,50.89,
Ice Cream,Telangana,,29,,,22-09-2020,27,Haryana,8299,5,,,Mother Dairy,10,21.31,37.01,,1856.79,,,,,,,1327.59,,Retail,,50.17,1856.79,,,,,,49.17,
Lassi,Jharkhand,,17,,,22-09-2020,399,Telangana,8299,7,,,Mother Dairy,361,39.79,760.9,,13384.23,,,,,,,5885.25,,Wholesale,,17.59,13384.23,,,,,,14.75,
Ice Cream,Jharkhand,,48,,,22-09-2020,91,Delhi,8299,5,,,Mother Dairy,838,56.52,929.64,,23129.44,,,,,,,2240.42,,Retail,,24.88,23129.44,,,,,,24.62,
Yogurt,Haryana,,100,,,22-09-2020,326,Telangana,8299,4,,,Palle2patnam,647,87.75,973.39,,51706.48,,,,,,,17662.68,,Wholesale,,53.12,51706.48,,,,,,54.18,
Ice Cream,Jharkhand,,98,,,22-09-2020,10,Kerala,8299,5,,,Amul,404,66.81,414.18,,25753.71,,,,,,,667.1,,Wholesale,,62.18,25753.71,,,,,,66.71,
Ice Cream,Jharkhand,,21,,,23-09-2020,21,Delhi,6245,5,,,Dodla Dairy,228,45.45,249.85,,24265.43,,,,,,,2091.18,,Wholesale,,97.12,24265.43,,,,,,99.58,
Paneer,West Bengal,,65,,,23-09-2020,181,Chandigarh,6245,9,,,Mother Dairy,579,80.83,760.67,,61834.86,,,,,,,14688.15,,Online,,81.29,61834.86,,,,,,81.15,
Buttermilk,Delhi,,64,,,23-09-2020,226,Telangana,6245,8,,,Sudha,567,41.32,793.89,,46903.02,,,,,,,13948.72,,Retail,,59.08,46903.02,,,,,,61.72,
Buttermilk,Tamil Nadu,,12,,,23-09-2020,118,Chandigarh,6245,8,,,Sudha,594,29.42,712.68,,9214.95,,,,,,,1034.86,,Retail,,12.93,9214.95,,,,,,8.77,
Ice Cream,Delhi,,34,,,23-09-2020,193,Bihar,6245,5,,,Mother Dairy,40,56.08,233.71,,2376.83,,,,,,,1401.18,,Wholesale,,10.17,2376.83,,,,,,7.26,
Ghee,Gujarat,,47,,,24-09-2020,91,Madhya Pradesh,5506,10,,,Sudha,92,38.66,183.27,,17801.02,,,,,,,8975.33,,Wholesale,,97.13,17801.02,,,,,,98.63,
Yogurt,West Bengal,,32,,,24-09-2020,300,Telangana,5506,4,,,Palle2patnam,58,74.89,358.06,,14211.40,,,,,,,11958,,Wholesale,,39.69,14211.40,,,,,,39.86,
Ghee,Maharashtra,,79,,,24-09-2020,298,Kerala,5506,10,,,Amul,157,17.17,455.34,,19197.13,,,,,,,13281.86,,Retail,,42.16,19197.13,,,,,,44.57,
Cheese,Haryana,,37,,,24-09-2020,7,Karnataka,5506,3,,,Britannia Industries,25,73.68,32.05,,2750.21,,,,,,,572.74,,Online,,85.81,2750.21,,,,,,81.82,
Cheese,Rajasthan,,97,,,24-09-2020,470,Chandigarh,5506,3,,,Dynamix Dairies,235,48.93,705.08,,40379.93,,,,,,,28294,,Online,,57.27,40379.93,,,,,,60.2,
Ice Cream,Delhi,,39,,,25-09-2020,386,Haryana,5268,5,,,Dodla Dairy,27,86.2,413.92,,23742.45,,,,,,,21299.48,,Retail,,57.36,23742.45,,,,,,55.18,
Butter,Tamil Nadu,,93,,,25-09-2020,501,Gujarat,5268,2,,,Warana,127,33.43,628.3,,10630.84,,,,,,,10210.38,,Wholesale,,16.92,10630.84,,,,,,20.38,
Cheese,Maharashtra,,20,,,25-09-2020,22,Telangana,5268,3,,,Britannia Industries,129,67.86,151.86,,7356.10,,,,,,,1063.48,,Online,,48.44,7356.10,,,,,,48.34,
Paneer,Tamil Nadu,,10,,,26-09-2020,651,Maharashtra,4432,9,,,Raj,178,37.02,829.83,,27085.65,,,,,,,19269.6,,Online,,32.64,27085.65,,,,,,29.6,
Milk,Tamil Nadu,,79,,,26-09-2020,623,Tamil Nadu,4432,1,,,Sudha,257,41.65,880.32,,39006.98,,,,,,,25275.11,,Online,,44.31,39006.98,,,,,,40.57,
Lassi,Madhya Pradesh,,46,,,26-09-2020,140,Gujarat,4432,7,,,Mother Dairy,102,77.8,242.58,,15796.81,,,,,,,8877.4,,Online,,65.12,15796.81,,,,,,63.41,
Yogurt,Jharkhand,,98,,,26-09-2020,223,Kerala,4432,4,,,Dodla Dairy,220,23.21,443.55,,43272.74,,,,,,,22132.75,,Wholesale,,97.56,43272.74,,,,,,99.25,
Paneer,Maharashtra,,94,,,26-09-2020,39,Uttar Pradesh,4432,9,,,Amul,113,18.64,152.5,,9119.50,,,,,,,2426.19,,Retail,,59.8,9119.50,,,,,,62.21,
Milk,Bihar,,69,,,26-09-2020,2,Uttar Pradesh,4432,1,,,Raj,10,77.92,12.41,,959.91,,,,,,,162.3,,Online,,77.35,959.91,,,,,,81.15,
Milk,Chandigarh,,86,,,26-09-2020,186,Maharashtra,4432,1,,,Sudha,486,87.33,672.12,,15788.10,,,,,,,4030.62,,Retail,,23.49,15788.10,,,,,,21.67,
Lassi,Haryana,,46,,,27-09-2020,22,Delhi,3139,7,,,Raj,94,77.74,116.07,,6632.24,,,,,,,1178.1,,Online,,57.14,6632.24,,,,,,53.55,
Yogurt,Madhya Pradesh,,88,,,27-09-2020,235,Chandigarh,3139,4,,,Amul,520,64.43,755.96,,58662.50,,,,,,,17531,,Wholesale,,77.6,58662.50,,,,,,74.6,
Ghee,Delhi,,100,,,27-09-2020,60,Madhya Pradesh,3139,10,,,Amul,211,19.21,271.83,,19590.79,,,,,,,4426.8,,Retail,,72.07,19590.79,,,,,,73.78,
Lassi,Delhi,,28,,,28-09-2020,258,Karnataka,2957,7,,,Mother Dairy,564,69.75,822.04,,32347.27,,,,,,,9956.22,,Online,,39.35,32347.27,,,,,,38.59,
Buttermilk,Delhi,,92,,,28-09-2020,230,Maharashtra,2957,8,,,Sudha,114,79.45,344.6,,26323.99,,,,,,,18043.5,,Online,,76.39,26323.99,,,,,,78.45,
Lassi,Uttar Pradesh,,85,,,28-09-2020,162,Delhi,2957,7,,,Mother Dairy,778,27.63,940.46,,72641.13,,,,,,,12495.06,,Retail,,77.24,72641.13,,,,,,77.13,
Yogurt,Rajasthan,,56,,,28-09-2020,558,Tamil Nadu,2957,4,,,Amul,244,20.59,802.14,,63746.07,,,,,,,45326.34,,Wholesale,,79.47,63746.07,,,,,,81.23,
Buttermilk,Gujarat,,60,,,28-09-2020,42,Gujarat,2957,8,,,Sudha,725,19.2,767.8,,70668.31,,,,,,,3743.88,,Online,,92.04,70668.31,,,,,,89.14,
Yogurt,Rajasthan,,14,,,01-10-2020,175,Rajasthan,5812,4,,,Dodla Dairy,388,15.72,563.82,,13097.54,,,,,,,4338.25,,Wholesale,,23.23,13097.54,,,,,,24.79,
Milk,Gujarat,,83,,,01-10-2020,369,Chandigarh,5812,1,,,Sudha,16,13.88,385.32,,6380.90,,,,,,,7778.52,,Retail,,16.56,6380.90,,,,,,21.08,
Ghee,Madhya Pradesh,,46,,,01-10-2020,341,Maharashtra,5812,10,,,Sudha,87,20.08,428.54,,17355.87,,,,,,,12651.1,,Retail,,40.5,17355.87,,,,,,37.1,
Butter,Telangana,,72,,,01-10-2020,43,Maharashtra,5812,2,,,Mother Dairy,583,41.11,626.37,,38722.19,,,,,,,2466.05,,Online,,61.82,38722.19,,,,,,57.35,
Ghee,Kerala,,80,,,02-10-2020,73,Chandigarh,5872,10,,,Amul,604,29.41,677.2,,16950.32,,,,,,,1982.68,,Wholesale,,25.03,16950.32,,,,,,27.16,
Buttermilk,Bihar,,58,,,03-10-2020,82,Delhi,6503,8,,,Raj,21,73.49,103.49,,7118.04,,,,,,,5942.54,,Wholesale,,68.78,7118.04,,,,,,72.47,
Curd,Bihar,,83,,,03-10-2020,46,Delhi,6503,6,,,Amul,146,94.14,192.56,,3406.39,,,,,,,892.86,,Retail,,17.69,3406.39,,,,,,19.41,
Curd,Gujarat,,61,,,03-10-2020,443,Bihar,6503,6,,,Raj,309,34.6,752.14,,38186.15,,,,,,,23164.47,,Wholesale,,50.77,38186.15,,,,,,52.29,
Yogurt,Tamil Nadu,,17,,,04-10-2020,42,Chandigarh,6217,4,,,Dodla Dairy,11,62.63,53.09,,3926.01,,,,,,,3160.92,,Wholesale,,73.95,3926.01,,,,,,75.26,
Curd,Gujarat,,89,,,04-10-2020,93,Maharashtra,6217,6,,,Sudha,282,44.54,375.63,,11618.24,,,,,,,2580.75,,Online,,30.93,11618.24,,,,,,27.75,
Buttermilk,Rajasthan,,33,,,05-10-2020,419,Uttar Pradesh,6668,8,,,Amul,148,44.96,567.24,,37959.70,,,,,,,29078.6,,Online,,66.92,37959.70,,,,,,69.4,
Curd,Bihar,,12,,,05-10-2020,177,Delhi,6668,6,,,Amul,605,33.75,782.49,,38717.61,,,,,,,8053.5,,Wholesale,,49.48,38717.61,,,,,,45.5,
Buttermilk,Kerala,,81,,,05-10-2020,421,Gujarat,6668,8,,,Mother Dairy,79,84.39,500.65,,5417.03,,,,,,,5195.14,,Retail,,10.82,5417.03,,,,,,12.34,
Butter,Delhi,,99,,,05-10-2020,676,Delhi,6668,2,,,Parag Milk Foods,53,43.94,729.25,,48932.67,,,,,,,44075.2,,Online,,67.1,48932.67,,,,,,65.2,
Lassi,Chandigarh,,97,,,06-10-2020,566,Karnataka,5340,7,,,Sudha,114,83.1,680.44,,24924.52,,,,,,,22849.42,,Online,,36.63,24924.52,,,,,,40.37,
Butter,Madhya Pradesh,,89,,,07-10-2020,110,Jharkhand,5910,2,,,Amul,246,25.29,356.58,,25688.02,,,,,,,7729.7,,Wholesale,,72.04,25688.02,,,,,,70.27,
Ice Cream,Chandigarh,,72,,,07-10-2020,811,Jharkhand,5910,5,,,Palle2patnam,100,93.82,911.07,,44132.23,,,,,,,36778.85,,Online,,48.44,44132.23,,,,,,45.35,
Paneer,Haryana,,54,,,07-10-2020,96,Uttar Pradesh,5910,9,,,Raj,249,71.16,345.63,,28673.46,,,,,,,7780.8,,Online,,82.96,28673.46,,,,,,81.05,
Butter,Uttar Pradesh,,48,,,07-10-2020,37,Gujarat,5910,2,,,Mother Dairy,384,44.21,421.35,,40807.75,,,,,,,3688.53,,Retail,,96.85,40807.75,,,,,,99.69,
Lassi,Haryana,,57,,,07-10-2020,792,Karnataka,5910,7,,,Mother Dairy,12,34.98,804.16,,12174.98,,,,,,,10010.88,,Wholesale,,15.14,12174.98,,,,,,12.64,
Yogurt,West Bengal,,93,,,08-10-2020,417,Kerala,4694,4,,,Dodla Dairy,302,37.23,719.43,,38172.96,,,,,,,22488.81,,Online,,53.06,38172.96,,,,,,53.93,
Buttermilk,Delhi,,87,,,08-10-2020,112,West Bengal,4694,8,,,Mother Dairy,612,62.44,724.62,,59302.90,,,,,,,8678.88,,Retail,,81.84,59302.90,,,,,,77.49,
Butter,Chandigarh,,40,,,08-10-2020,450,Bihar,4694,2,,,Parag Milk Foods,69,61.84,519.7,,19426.39,,,,,,,14638.5,,Wholesale,,37.38,19426.39,,,,,,32.53,
Paneer,Tamil Nadu,,86,,,08-10-2020,9,West Bengal,4694,9,,,Raj,72,81.06,81.82,,2412.87,,,,,,,290.52,,Wholesale,,29.49,2412.87,,,,,,32.28,
Buttermilk,Karnataka,,24,,,09-10-2020,84,Jharkhand,3967,8,,,Raj,34,40.9,118.22,,2385.68,,,,,,,1313.76,,Online,,20.18,2385.68,,,,,,15.64,
Curd,Haryana,,78,,,09-10-2020,620,Uttar Pradesh,3967,6,,,Raj,18,97.02,638.16,,25615.74,,,,,,,27732.6,,Online,,40.14,25615.74,,,,,,44.73,
Curd,Karnataka,,28,,,10-10-2020,247,Delhi,3873,6,,,Sudha,573,65.1,820,,36539.20,,,,,,,10304.84,,Online,,44.56,36539.20,,,,,,41.72,
Paneer,Gujarat,,92,,,10-10-2020,38,Karnataka,3873,9,,,Mother Dairy,625,62.96,663.74,,48101.24,,,,,,,2678.62,,Wholesale,,72.47,48101.24,,,,,,70.49,
Yogurt,Maharashtra,,12,,,11-10-2020,9,Karnataka,4435,4,,,Palle2patnam,373,17.35,382.14,,26581.66,,,,,,,607.77,,Online,,69.56,26581.66,,,,,,67.53,
Buttermilk,Madhya Pradesh,,74,,,11-10-2020,189,Chandigarh,4435,8,,,Amul,281,83.23,470.63,,23757.40,,,,,,,8788.5,,Online,,50.48,23757.40,,,,,,46.5,
Ice Cream,Uttar Pradesh,,25,,,11-10-2020,388,Bihar,4435,5,,,Palle2patnam,9,79.39,397.36,,6119.34,,,,,,,7294.4,,Online,,15.4,6119.34,,,,,,18.8,
Butter,Delhi,,15,,,12-10-2020,342,Uttar Pradesh,4407,2,,,Warana,599,27.47,941.71,,37809.66,,,,,,,13413.24,,Retail,,40.15,37809.66,,,,,,39.22,
Curd,Bihar,,67,,,12-10-2020,23,Tamil Nadu,4407,6,,,Raj,341,88.82,364.27,,13845.90,,,,,,,944.15,,Online,,38.01,13845.90,,,,,,41.05,
Cheese,Bihar,,20,,,13-10-2020,354,Gujarat,5958,3,,,Amul,79,79,433.34,,30411.80,,,,,,,24241.92,,Wholesale,,70.18,30411.80,,,,,,68.48,
Butter,Maharashtra,,62,,,13-10-2020,3,Gujarat,5958,2,,,Warana,1,88.13,4.13,,354.02,,,,,,,256.86,,Online,,85.72,354.02,,,,,,85.62,
Lassi,Kerala,,79,,,13-10-2020,779,Uttar Pradesh,5958,7,,,Raj,202,27.79,981.29,,59691.87,,,,,,,50798.59,,Wholesale,,60.83,59691.87,,,,,,65.21,
Lassi,Chandigarh,,99,,,14-10-2020,345,Karnataka,5967,7,,,Sudha,308,26.65,653.04,,55247.18,,,,,,,30377.25,,Online,,84.6,55247.18,,,,,,88.05,
Curd,Telangana,,22,,,14-10-2020,285,Kerala,5967,6,,,Amul,410,63.89,695.02,,34445.19,,,,,,,13035.9,,Retail,,49.56,34445.19,,,,,,45.74,
Cheese,Tamil Nadu,,87,,,15-10-2020,261,Tamil Nadu,5355,3,,,Passion Cheese,684,99.74,945.88,,44096.93,,,,,,,11144.7,,Wholesale,,46.62,44096.93,,,,,,42.7,
Paneer,Haryana,,11,,,16-10-2020,129,Bihar,5800,9,,,Mother Dairy,256,35.17,385.68,,10378.65,,,,,,,3147.6,,Retail,,26.91,10378.65,,,,,,24.4,
Buttermilk,Telangana,,82,,,16-10-2020,205,Karnataka,5800,8,,,Amul,598,79.57,803.57,,41046.36,,,,,,,10592.35,,Wholesale,,51.08,41046.36,,,,,,51.67,
Curd,Uttar Pradesh,,32,,,16-10-2020,276,Jharkhand,5800,6,,,Raj,173,10.17,449.13,,33123.34,,,,,,,19463.52,,Retail,,73.75,33123.34,,,,,,70.52,
Milk,Chandigarh,,58,,,17-10-2020,227,Delhi,6216,1,,,Mother Dairy,247,23.33,474.75,,8189.44,,,,,,,3908.94,,Online,,17.25,8189.44,,,,,,17.22,
Paneer,Bihar,,62,,,17-10-2020,620,West Bengal,6216,9,,,Raj,159,52.71,779.42,,14427.06,,,,,,,10465.6,,Online,,18.51,14427.06,,,,,,16.88,
Yogurt,Madhya Pradesh,,34,,,18-10-2020,478,Jharkhand,5697,4,,,Palle2patnam,427,82.81,905.39,,12376.68,,,,,,,4258.98,,Retail,,13.67,12376.68,,,,,,8.91,
Milk,Gujarat,,78,,,18-10-2020,80,Chandigarh,5697,1,,,Raj,292,47.01,372.37,,36957.72,,,,,,,7719.2,,Wholesale,,99.25,36957.72,,,,,,96.49,
Paneer,West Bengal,,85,,,19-10-2020,237,Karnataka,6170,9,,,Sudha,35,12.45,272.32,,24800.18,,,,,,,21353.7,,Retail,,91.07,24800.18,,,,,,90.1,
Cheese,Chandigarh,,38,,,19-10-2020,401,Delhi,6170,3,,,Dynamix Dairies,427,56.25,828.08,,34464.69,,,,,,,16781.85,,Wholesale,,41.62,34464.69,,,,,,41.85,
Milk,Kerala,,54,,,19-10-2020,112,Jharkhand,6170,1,,,Raj,457,23.87,569.56,,19427.69,,,,,,,3473.12,,Retail,,34.11,19427.69,,,,,,31.01,
Ghee,Uttar Pradesh,,37,,,19-10-2020,4,Delhi,6170,10,,,Mother Dairy,389,84.18,393.46,,25720.48,,,,,,,277.48,,Wholesale,,65.37,25720.48,,,,,,69.37,
Yogurt,Chandigarh,,28,,,19-10-2020,135,Karnataka,6170,4,,,Dodla Dairy,414,14.17,549.47,,29847.21,,,,,,,7917.75,,Retail,,54.32,29847.21,,,,,,58.65,
Butter,Chandigarh,,30,,,19-10-2020,128,Madhya Pradesh,6170,2,,,Amul,777,18.8,905.1,,31995.29,,,,,,,3909.12,,Retail,,35.35,31995.29,,,,,,30.54,
